lbp,fft_energy,high_freq_ratio,entropy,noise_std,edge_density,edge_strength,contrast,homogeneity,correlation,energy,dissimilarity,laplacian_variance,sharpness,histogram_skew,mean_r,mean_g,mean_b,std_r,std_g,std_b,color_corr_rg,color_corr_rb,color_corr_gb,label
5.59307625,64783096.158278175,0.3850589852222128,7.051049054008461,116.5592065637511,0.081835,62.4007539780383,317.6672386158986,0.3665367954722678,0.9821462907240857,0.1463370112871796,9.109963313673887,1507.572403810975,1507.572415,0.23009947411229772,113.728115,113.728115,113.728115,94.3644523035384,94.3644523035384,94.3644523035384,1.0,1.0,1.0,Real
5.702775308641975,3393198.4012826257,0.4271091532010117,6.592915233244809,111.8434507021035,0.12932345679012347,118.30554121132613,1239.8505929573087,0.33019436531132107,0.9107344182146264,0.19084355347980192,16.374999756414198,5459.887775864801,5459.888039506172,-0.48983498588895835,170.15132839506174,169.04136296296295,177.7469827160494,90.85415643597246,88.4823190134288,84.55365033351994,0.9058960392183569,0.773006009125832,0.8075717927709383,AI
6.2364927583936804,162088441.89263743,0.193060234556693,4.950111751728972,104.96540710517067,0.012161784068466096,25.717973926275636,55.096401109669365,0.5889522855266924,0.9976507913596666,0.4294431527516165,3.1360062849550676,100.86441778433358,100.86441779131007,-0.23947112518436037,146.98854098090848,149.5461413759052,155.815797399605,110.63119465787909,109.68533835989587,104.88879882887443,0.9980465357470282,0.9925844795226705,0.9970153402458537,Real
4.986617193362795,18696094.340517025,0.2847999647620533,7.832747254663515,120.70592230230201,0.05135287250896356,57.217310606965675,219.08350584216518,0.27354531872849164,0.9731266345375598,0.01926127603725928,7.1869672391834705,677.0879392678562,677.0879401873315,-0.10740565476869866,133.99578921037272,126.19741029489424,145.59273812501738,62.37282653112485,60.614074704184695,83.28568632593212,0.8124278089452575,0.5272112545511446,0.8717872822737036,Real
5.060279635189229,49674216.16981826,0.49002798863683916,7.403928512871572,123.22452197857588,0.008799012918486171,41.55343007683241,136.75083459831308,0.14720427787757262,0.9764916072226156,0.015724399648008223,8.285299941979208,607.3400517430551,607.340064080695,0.5191868873665557,53.89685254048399,72.64610057314411,86.12077817958516,24.815594234995984,52.98556134097096,54.2224878917989,0.8832028938761108,0.7300420755904955,0.9352706205497506,Real
5.973966792343387,13732179.65522296,0.28641305158869895,6.719864440178119,96.23432614095856,0.009142981438515082,12.897190260275174,25.761614678404264,0.663958763778826,0.9925626761033662,0.07045626873937746,1.5808866492843257,78.38510236259509,78.38510368329466,0.943326003697734,47.63544808584687,47.63544808584687,47.63544808584687,41.09346500494968,41.09346500494968,41.09346500494968,1.0,1.0,1.0,Real
4.65171592775041,32081207.963007275,0.25115544022671715,7.839719095803622,119.65048244839177,0.05236863711001642,58.411417961668974,159.0971512976712,0.2804539410070763,0.9825479311972336,0.01703780369869036,6.579046778835867,398.54133802479765,398.5413382594417,0.43673222993771565,83.97035714285714,101.05870279146141,109.1986617405583,65.23751731661771,69.58073161758765,71.32528882953288,0.922357749472666,0.6581648298588858,0.8910231700722688,AI
5.23069345735786,142917320.527458,0.2631496517833353,7.800915059437831,113.24543152796987,0.03209604933110368,42.2092720927231,129.88662683374906,0.4118575260800831,0.9873529271960237,0.03574206907894144,5.002744036305362,333.0675139378026,333.06751410953177,-0.3310621817656274,126.10099028010033,130.61394648829432,143.43988921404681,74.1297525580677,71.8330025920545,76.00171872910967,0.9686375534156885,0.8170791245846127,0.9208054844894712,Real
5.252848239450597,3046394.169064639,0.3923097771046779,7.307803012806964,111.31799246427319,0.07516573379381525,75.71632053644426,665.83045165615,0.3756974137934119,0.8944831250166193,0.04706595123597739,10.17322090504912,2465.586268099604,2465.5865388432376,-1.0008824089128066,53.93080862212695,197.67581675995396,193.50444603231313,57.40393469482898,65.83769469457907,88.97071400265756,0.2072039323390287,-0.07047896820047746,0.3823995871077266,Real
5.022397867838541,250848990.63918254,0.5223435777233556,7.496545235839736,117.75464026440945,0.13811442057291667,104.41939695230448,855.7332222261282,0.10125596188674785,0.8362162906993619,0.011936647258144775,17.724172111043185,5175.738956120112,5175.738957926433,-0.7436958746449435,67.40839803059896,155.05928833007812,124.48968505859375,62.08707308085291,55.66868830295114,50.112683094035525,0.4809890556613753,0.7666011462483973,0.9011580222965294,Real
5.9160462222222225,220497231.17106855,0.6478728379976989,6.145994482524714,116.33570021740634,0.048099555555555555,53.54985141180386,604.427249103373,0.32150164816895244,0.770527621767702,0.12344362229876553,13.727614039192343,5218.528510903556,5218.528512,2.0175838651535565,93.91599644444445,28.382651555555555,13.417216444444444,79.23219487235941,37.079975824161,32.108107266175985,0.71080871092182,0.2931936556739995,0.8074982411252367,AI
7.42022845346945,138429713.7055648,0.32482739617887707,3.784944519222324,90.67549673191832,0.050635762547119885,53.31752968104387,531.8975322506742,0.8696375388768814,0.9289597408927885,0.3657238790026828,5.59680990261022,1687.248206893326,1687.2485050573694,0.5117543775515997,157.60863953661737,124.38235401393297,60.79606902875601,66.53023735677279,60.92022455628875,88.35348284850421,0.8707664045940562,0.1384934881214946,0.5216085349469369,AI
5.617552025009332,60325726.503809065,0.3121840689589403,7.531061141528149,116.03078815799437,0.042158921239268385,45.21052691452765,190.00046676202632,0.4313300971250048,0.9655635077850739,0.03839623223418785,5.752916811339022,571.7242352324616,571.7242359555804,-0.017711961586111893,78.3842303564763,102.09165033594626,124.91389511011572,45.925532907598345,53.411699782514916,57.10579109869712,0.9270948675797268,0.8173607296261984,0.9370477792089849,AI
